product_id,product_url,name,discount,discounted_price,original_price,rating,product_info
1650594,https://www.dresslily.com/long-sleeve-side-half-zip-up-hoodie-product1650594.html,IZZUMI Pocket Front Long Sleeve Side Half-Zip Up Hoodie,57,16.90,39.24,5.0,"Style:Casual;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Weight:0.7330kg;Package Contents:1 x Hoodie"
2216553,https://www.dresslily.com/drawstring-drop-shoulder-knitted-pullover-hoodie-product2216553.html,Drawstring Drop Shoulder Knitted Pullover Hoodie,58,21.42,51.05,,"Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Patterns:Solid;Weight:0.6800kg;Package Contents:1 x Hoodie"
3201515,https://www.dresslily.com/casual-seam-checked-patch-fleece-product3201515.html,Casual Seam Checked Patch Fleece Hoodie,61,21.64,55.43,,"Clothes Type:Hoodie;Occasion:Daily,Going Out,Halloween,Home,Night Out,Office,Sports,Travel;Style:Casual;Fit Type:Loose;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Thick;Patterns:Patchwork,Plaid;Season:Fall,Winter;Weight:0.8200kg;Package Contents:1 x Hoodie"
8249158,https://www.dresslily.com/graphic-pattern-fuzzy-pocket-hoodie-product8249158.html,Graphic Pattern Fuzzy Pocket Hoodie,47,15.26,28.69,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Letter;Season:Fall,Spring,Winter;Weight:0.3800kg;Package Contents:1 x Hoodie"
5427021,https://www.dresslily.com/cute-santa-claus-christmas-elements-product5427021.html,Cute Santa Claus Christmas Elements Print Sweatshirt,69,11.71,37.71,,"Clothes Type:Sweatshirt;Occasion:Christmas Day,Daily,Daily Use,Going Out,Home,Night Out;Style:Fashion;Fit Type:Loose;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Cartoon;Season:Fall;Weight:0.3700kg;Package Contents:1 x Sweatshirt"
8244581,https://www.dresslily.com/novelty-printed-kangaroo-pocket-drawstring-product8244581.html,Novelty Printed Kangaroo Pocket Drawstring Hoodie,25,28.49,37.89,5.0,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Print;Season:Fall,Spring,Winter;Weight:0.4950kg;Package Contents:1 x Hoodie"
4298831,https://www.dresslily.com/color-block-zip-up-baseball-product4298831.html,Color Block Zip Up Baseball Jacket,64,22.02,61.05,,"Closure Type:Zipper;Clothes Type:Jackets;Shirt Length:Regular;Collar:Stand Collar;Material:Cotton,Polyester;Occasion:Casual;Season:Fall,Winter;Sleeve Length:Long Sleeves;Weight:1.0350kg;Package Contents:1 x Jacket"
8242892,https://www.dresslily.com/color-spliced-drape-panel-casual-product8242892.html,Color Spliced Drape Panel Casual Hoodie,49,20.55,40.59,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Colorblock;Season:Fall,Spring,Winter;Weight:0.5000kg;Package Contents:1 x Hoodie"
8248195,https://www.dresslily.com/solid-color-zipper-up-hooded-product8248195.html,Solid Color Zipper Up Hooded Sweatshirt,54,18.65,40.53,,"Clothes Type:Sweatshirt;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Solid;Season:Fall,Spring,Winter;Weight:0.4550kg;Package Contents:1 x Sweatshirt"
8168367,https://www.dresslily.com/destroyed-design-long-sleeves-pullover-product8168367.html,Destroyed Design Pullover Hoodie,51,15.37,31.49,,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Solid;Season:Fall,Spring;Weight:0.2750kg;Package Contents:1 x Hoodie"
7784199,https://www.dresslily.com/3d-tie-dye-lip-print-product7784199.html,3D Tie Dye Lip Print Pullover Hoodie,62,16.44,43.35,,Clothes Type:Hoodie;Occasion:Festival;Style:Romantic;Fit Type:Loose;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:3D Print;Season:Winter;Weight:0.4800kg;Package Contents:1 x Hoodie
3231326,https://www.dresslily.com/camo-print-faux-twinset-hoodie-product3231326.html,Camo Print Faux Twinset Hoodie,58,17.67,41.71,5.0,"Occasion:Daily;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Camouflage;Season:Fall,Spring;Weight:0.4500kg;Package Contents:1 x Hoodie"
5427145,https://www.dresslily.com/christmas-santa-and-snowflake-print-product5427145.html,Christmas Santa and Snowflake Print Pullover Hoodie,62,13.14,34.83,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Santa Claus;Season:Fall,Winter;Weight:0.4620kg;Package Contents:1 x Hoodie"
4170296,https://www.dresslily.com/zip-up-long-sleeve-panel-product4170296.html,Zip Up Long Sleeve Panel Hoodie,56,21.14,47.87,,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester,Polyurethane;Thickness:Regular;Patterns:Others;Season:Fall;Weight:0.6990kg;Package Contents:1 x Hoodie"
2822063,https://www.dresslily.com/kangaroo-pocket-drawstring-pullover-crocodile-product2822063.html,Kangaroo Pocket Drawstring Pullover Crocodile Hoodie,64,14.54,40.59,,"Clothes Type:Hoodie;Occasion:Casual ,Daily Use,Sports;Style:Casual;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal;Weight:0.5100kg;Package Contents:1 x Hoodie"
2188950,https://www.dresslily.com/zip-pocket-plaid-embossing-pullover-hoodie-product2188950.html,Zip Pocket Plaid Embossing Pullover Hoodie,63,16.88,45.71,,Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Weight:0.7100kg;Package Contents:1 x Hoodie
3231317,https://www.dresslily.com/metal-round-embellished-pullover-hoodie-product3231317.html,Metal Round Embellished Pullover Hoodie,66,17.53,51.44,,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Solid;Season:Fall,Spring,Winter;Weight:0.6220kg;Package Contents:1 x Hoodie"
2961279,https://www.dresslily.com/tie-dye-short-sleeve-drawstring-product2961279.html,Tie Dye Short Sleeve Drawstring Hoodie,63,11.07,29.62,5.0,"Clothes Type:Hoodie;Occasion:Casual ,Daily Use,Going Out;Style:Casual;Sleeve Length:Short;Material:Polyester,Spandex;Thickness:Regular;Patterns:Print;Weight:0.3200kg;Package Contents:1 x Hoodie"
8191573,https://www.dresslily.com/striped-raglan-sleeve-zip-up-product8191573.html,Striped Raglan Sleeve Zip Up Hoodie,48,29.01,55.78,,"Clothes Type:Hoodie Jacket;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Closure Type:Zipper;Patterns:Chevron/Zig Zag,Stripe;Season:Fall,Spring;Weight:0.7300kg;Package Contents:1 x Hoodie"
8191577,https://www.dresslily.com/christmas-letter-print-long-sleeves-product8191577.html,Christmas Letter Print Hoodie,53,20.85,44.09,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Letter;Season:Fall,Spring,Winter;Weight:0.5600kg;Package Contents:1 x Hoodie"
4298898,https://www.dresslily.com/drinking-santa-claus-print-drawstring-product4298898.html,Drinking Santa Claus Print Drawstring Hoodie,67,14.14,42.45,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Santa Claus;Season:Fall;Weight:0.4930kg;Package Contents:1 x Hoodie"
8232303,https://www.dresslily.com/merry-christmas-santa-elk-snowflake-product8232303.html,Merry Christmas Santa Elk Snowflake Print Casual Hoodie,55,19.93,43.98,,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Festival,Night Out,Sports;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Animal,Ball,Elk,Print,Santa Claus;Season:Fall,Spring,Winter;Weight:0.4600kg;Package Contents:1 x Hoodie"
7124177,https://www.dresslily.com/christmas-puppy-expression-series-print-product7124177.html,Christmas Puppy Expression Series Print Casual Hoodie,63,13.23,35.43,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Dog;Season:Fall,Winter;Weight:0.4800kg;Package Contents:1 x Hoodie"
1567169,https://www.dresslily.com/printed-long-sleeves-hoodie-product1567169.html,Long Sleeves Stripe Printed Hoodie,65,15.05,43.16,5.0,Style:Casual;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton Blends;Weight:0.593kg;Package Contents:1 x Hoodie
2233728,https://www.dresslily.com/letter-print-sleeve-pullover-hoodie-product2233728.html,Letter Print Sleeve Pullover Hoodie,63,15.60,41.99,,"Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Patterns:Letter;Weight:0.5800kg;Package Contents:1 x Hoodie"
8192523,https://www.dresslily.com/contrast-color-brushed-front-zip-product8192523.html,Contrast Color Brushed Front Zip Hoodie,34,34.57,52.39,5.0,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Thick;Closure Type:Zipper;Patterns:Others;Season:Fall,Spring,Winter;Weight:0.9800kg;Package Contents:1 x Hoodie"
1649571,https://www.dresslily.com/paneled-raglan-sleeve-hoodie-product1649571.html,IZZUMI Drawstring Paneled Raglan Sleeve Hoodie,52,14.40,29.89,4.8,"Style:Casual;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Weight:0.5880kg;Package Contents:1 x Hoodie"
3298514,https://www.dresslily.com/fashion-comfortable-slim-leisure-zipper-product3298514.html,Fashion Comfortable Slim Leisure Zipper Hoodie for Men,49,21.56,42.46,,"Material:Cotton;Clothes Type:Hoodie;Occasion:Casual ,Daily Use;Style:Casual,Classic;Product weight:0.4000 kg;Package weight:0.4200 kg;Package Contents:1 x Hoodie"
4149163,https://www.dresslily.com/christmas-gifts-knitted-print-long-product4149163.html,Christmas Gifts Knitted Print Long Sleeve Sweatshirt,65,11.87,33.99,,"Material:Polyester,Polyurethane;Pattern:3D Print;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.3800kg;Package Contents:1 x Sweatshirt"
8155591,https://www.dresslily.com/colorful-painting-splatter-skull-print-product8155591.html,Colorful Painting Splatter Skull Print Kangaroo Pocket Halloween Hoodie,50,18.68,37.32,,"Clothes Type:Hoodie;Occasion:Daily,Going Out,Halloween;Style:Trendy;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:3D Print,Print,Skull;Season:Fall,Spring;Weight:0.5300kg;Package Contents:1 x Hoodie"
8217520,https://www.dresslily.com/christmas-santa-claus-print-long-product8217520.html,Christmas Santa Claus Printed Hoodie,52,19.85,41.78,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Santa Claus;Season:Fall,Spring,Winter;Weight:0.4550kg;Package Contents:1 x Hoodie"
8181049,https://www.dresslily.com/color-block-splicing-zip-up-product8181049.html,Color Block Splicing Zip Up Hoodie,52,21.31,44.22,,"Occasion:Going Out,Home,Sports,Work;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Color Block;Season:Fall,Spring,Winter;Weight:0.4800kg;Package Contents:1 x Hoodie"
2773726,https://www.dresslily.com/skulls-cartoon-print-valentine-s-product2773726.html,Skulls Cartoon Print Valentine's Day Hoodie,67,15.21,46.38,,"Clothes Type:Hoodie;Occasion:Casual ,Daily Use,Going Out;Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Cartoon,Skulls;Weight:0.5700kg;Package Contents:1 x Hoodie"
3434996,https://www.dresslily.com/drawstring-tropical-leaves-print-hoodie-product3434996.html,Drawstring Tropical Leaves Print Hoodie,68,12.80,40.27,,Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Leaves;Season:Fall;Weight:0.4410kg;Package Contents:1 x Hoodie
8181059,https://www.dresslily.com/color-block-zip-up-sport-product8181059.html,Color Block Zip Up Sport Hoodie,57,18.28,42.45,,"Clothes Type:Hoodie;Occasion:Going Out,Sports,Travel,Work;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Color Block;Season:Fall,Spring;Weight:0.4900kg;Package Contents:1 x Hoodie"
8210905,https://www.dresslily.com/christmas-dog-print-long-sleeves-product8210905.html,Christmas Dog Print Hoodie,51,18.70,37.98,,"Clothes Type:Hoodie;Occasion:Christmas Day,Going Out;Style:Novelty;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Animal;Season:Fall,Spring,Winter;Weight:0.5500kg;Package Contents:1 x Hoodie"
8218863,https://www.dresslily.com/santa-claus-snowflake-pattern-long-product8218863.html,Santa Claus Snowflake Pattern Hoodie,42,23.28,40.03,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Santa Claus;Season:Fall,Spring,Winter;Weight:0.5000kg;Package Contents:1 x Hoodie"
3201589,https://www.dresslily.com/3d-muscle-print-pullover-loose-product3201589.html,3D Muscle Print Pullover Loose Hoodie,65,14.51,41.58,,"Clothes Type:Hoodie;Occasion:Daily,Going Out,Halloween,Home,Night Out,Party,Sports;Style:Novelty;Fit Type:Loose;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:3D Print;Season:Fall;Weight:0.5000kg;Package Contents:1 x Hoodie"
6590811,https://www.dresslily.com/christmas-holiday-reindeer-3d-code-product6590811.html,Christmas Holiday Reindeer 3D Code Print Hoodie,47,20.41,38.35,5.0,Product weight:0.4000 kg;Package weight:0.5000 kg;Package Contents:1 x Hoodie
8218874,https://www.dresslily.com/santa-claus-snowflake-printed-long-product8218874.html,Santa Claus Snowflake Printed Hoodie,49,20.79,40.46,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Santa Claus;Season:Fall,Spring,Winter;Weight:0.5150kg;Package Contents:1 x Hoodie"
3286565,https://www.dresslily.com/halloween-flower-embellished-skull-print-product3286565.html,Halloween Flower Embellished Skull Print Casual Hoodie,64,14.45,40.49,,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Floral,Skull;Season:Fall;Weight:0.4790kg;Package Contents:1 x Hoodie"
8227760,https://www.dresslily.com/tiger-graphic-front-pocket-drawstring-product8227760.html,Tiger Graphic Front Pocket Drawstring Hoodie,45,18.96,34.31,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal;Season:Fall,Spring,Winter;Weight:0.4500kg;Package Contents:1 x Hoodie"
8210911,https://www.dresslily.com/christmas-trees-santa-claus-print-product8210911.html,Christmas Trees Santa Claus Print Hoodie,46,19.38,35.63,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Santa Claus;Season:Fall,Spring,Winter;Weight:0.4500kg;Package Contents:1 x Hoodie"
3286551,https://www.dresslily.com/halloween-pumpkins-print-drawstring-hoodie-product3286551.html,Halloween Pumpkins Print Drawstring Hoodie,63,15.71,42.15,,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Pumpkin;Season:Fall;Weight:0.5600kg;Package Contents:1 x Hoodie"
2822085,https://www.dresslily.com/kangaroo-pocket-drawstring-rainbow-colorful-product2822085.html,Kangaroo Pocket Drawstring Rainbow Colorful Hoodie,60,18.61,46.09,,"Clothes Type:Hoodie;Occasion:Casual ,Going Out,Sports;Style:Casual;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Stripe;Weight:0.5100kg;Package Contents:1 x Hoodie"
3245920,https://www.dresslily.com/colorful-round-print-long-sleeve-product3245920.html,Colorful Round Print Long Sleeve Hoodie,69,15.24,49.90,,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Round;Season:Fall;Weight:0.5050kg;Package Contents:1 x Hoodie"
8159493,https://www.dresslily.com/chain-plant-print-long-sleeves-product8159493.html,Chain Plant Print Casual Hoodie,49,22.67,44.39,,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Plant;Season:Fall,Spring,Winter;Weight:0.5300kg;Package Contents:1 x Hoodie"
8159497,https://www.dresslily.com/solid-color-drape-zipper-hooded-product8159497.html,Solid Color Drape Zipper Hooded Sweatshirts,54,17.06,37.04,,"Clothes Type:Sweatshirt;Occasion:Daily,Going Out,Sports;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Closure Type:Zipper;Patterns:Solid;Season:Fall,Spring;Weight:0.4500kg;Package Contents:1 x Sweatshirts"
8244605,https://www.dresslily.com/contrast-color-climbing-print-pocket-product8244605.html,Contrast Color Climbing Print Pocket Hoodie,42,26.00,44.73,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Character,Star;Season:Fall,Spring,Winter;Weight:0.5000kg;Package Contents:1 x Hoodie"
8245939,https://www.dresslily.com/christmas-snowman-graphic-front-pocket-product8245939.html,Christmas Snowman Graphic Front Pocket Casual Hoodie,52,20.79,43.59,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Snowman;Season:Fall,Spring;Weight:0.5150kg;Package Contents:1 x Hoodie"
8244608,https://www.dresslily.com/phoenix-flame-print-kangaroo-pocket-product8244608.html,Phoenix Flame Print Kangaroo Pocket Hoodie,36,24.09,37.61,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Print;Season:Fall,Spring,Winter;Weight:0.5050kg;Package Contents:1 x Hoodie"
7124076,https://www.dresslily.com/men-print-comfortable-leisure-long-product7124076.html,Men Print Comfortable Leisure Long Sleeve Sweatshirt,61,17.53,45.01,,Material:Polyester;Clothes Type:Sweatshirt;Occasion:Casual;Style:Casual;Product weight:0.4000 kg;Package weight:0.4200 kg;Package Contents:1 x Sweatshirt
2592339,https://www.dresslily.com/graphic-paint-print-zip-up-product2592339.html,Graphic Paint Print Zip Up Fleece Hoodie,60,25.44,62.91,,"Clothes Type:Hoodie Jacket;Occasion:Casual ,Daily Use,Going Out;Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Thick;Patterns:Letter;Weight:1.0500kg;Package Contents:1 x Hoodie"
8244622,https://www.dresslily.com/astronaut-cat-pattern-pocket-hoodie-product8244622.html,Astronaut Cat Pattern Pocket Hoodie,40,25.21,41.88,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Print;Season:Fall,Spring,Winter;Weight:0.5000kg;Package Contents:1 x Hoodie"
